id,sampleId,pointId,x,y,floor,mapId,sessionId,dataSplit,deviceModel,androidVersion,appVersion,note,sourceMode,moveDirection,intervalMeters,azimuth,ssid,bssid,rssi,frequency,scanFreshness,scanUpdated,duplicateScore,timestamp
79,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,VIPWIFI,d2:e3:ce:67:2f:5d,-70,5240,FRESH,true,0.0,1780144654856
80,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:56:e2:f8,-70,2437,FRESH,true,0.0,1780144654856
81,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:16:e2:f9,-70,2437,FRESH,true,0.0,1780144654856
82,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,OPENiECO,d6:e3:ce:67:2f:5d,-70,5240,FRESH,true,0.0,1780144654856
83,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:96:e0:5c,-71,5680,FRESH,true,0.0,1780144654856
84,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:16:e0:5d,-71,5680,FRESH,true,0.0,1780144654856
85,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:56:e3:58,-71,2462,FRESH,true,0.0,1780144654856
86,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:96:e3:58,-71,2462,FRESH,true,0.0,1780144654856
87,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:56:e0:5c,-71,5680,FRESH,true,0.0,1780144654856
88,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:16:e0:59,-71,2462,FRESH,true,0.0,1780144654856
89,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:56:e0:58,-71,2462,FRESH,true,0.0,1780144654856
90,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:96:e0:57,-71,5680,FRESH,true,0.0,1780144654856
91,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:96:e0:58,-71,2462,FRESH,true,0.0,1780144654856
92,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,DudooPos(Main)_5G,ce:28:aa:b2:57:94,-71,5600,FRESH,true,0.0,1780144654856
93,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,TPE-Free,20:9c:b4:25:a6:d0,-71,5540,FRESH,true,0.0,1780144654856
94,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,EHS_PLAZA,c0:c7:0a:16:e2:28,-71,2437,FRESH,true,0.0,1780144654856
95,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:56:e2:28,-71,2437,FRESH,true,0.0,1780144654856
96,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,OMO_office,c0:c7:0a:d6:e0:58,-71,2462,FRESH,true,0.0,1780144654856
97,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,OMO_office,c0:c7:0a:d6:e0:8c,-72,5560,FRESH,true,0.0,1780144654856
98,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Live-streaming,c0:c7:0a:96:e0:5d,-72,5680,FRESH,true,0.0,1780144654856
99,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,meeting,c0:c7:0a:16:e0:5e,-72,5680,FRESH,true,0.0,1780144654856
100,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,EHS_PLAZA,c0:c7:0a:16:e0:5c,-72,5680,FRESH,true,0.0,1780144654856
101,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:56:e0:5d,-72,5680,FRESH,true,0.0,1780144654856
102,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,OMO_office,c0:c7:0a:d6:e2:28,-72,2437,FRESH,true,0.0,1780144654856
103,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,E-Mirror,c0:c7:0a:d6:e0:5d,-72,5680,FRESH,true,0.0,1780144654856
104,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Laozihotpot_5G,10:7c:61:da:b2:54,-72,5745,FRESH,true,0.0,1780144654856
